task_id,title,description,type,status,priority,assignee,reporter,created_at,start_time,end_time,due_date,estimated_hours,actual_hours,category,board_name,sprint_name,labels,comments_count
415,Story task for Design,Please handle a Story related to Design. Priority: High.,Story,Completed,High,eve,alice,2025-05-26 06:54:47,2025-05-28 06:54:47,2025-05-29 06:54:47,2025-06-04 06:54:47,8.7,10.2,Design,Sprint 2,Sprint 2,"auth, ui",4
416,Task task for Development,Please handle a Task related to Development. Priority: Medium.,Task,To Do,Medium,charlie,eve,2025-05-24 15:04:36,2025-05-29 15:04:36,,2025-06-07 15:04:36,2.3,,Development,Sprint 1,Sprint 1,database,15
417,Task task for Research,Please handle a Task related to Research. Priority: High.,Task,In Progress,High,eve,alice,2025-06-08 03:01:03,2025-06-11 03:01:03,,2025-06-14 03:01:03,8.7,,Research,Sprint 5,Sprint 5,"ml, deploy",4
418, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Review,Medium,alice,charlie,2025-06-12 04:34:06,2025-06-13 04:34:06,,2025-06-24 04:34:06,3.5,,Research,Sprint 1,Sprint 1,"api, auth, backend",3
419,Task task for Design,Please handle a Task related to Design. Priority: High.,Task,In Progress,High,bob,charlie,2025-06-02 17:02:01,2025-06-07 17:02:01,,2025-06-11 17:02:01,13.6,,Design,Sprint 3,Sprint 3,"database, api, backend",10
420, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Review,High,eve,charlie,2025-06-12 05:52:03,2025-06-15 05:52:03,,2025-06-21 05:52:03,7.2,,Research,Sprint 2,Sprint 2,"database, deploy, ml",3
421,Story task for Testing,Please handle a Story related to Testing. Priority: Medium.,Story,Completed,Medium,alice,eve,2025-06-08 12:07:54,2025-06-10 12:07:54,2025-06-15 12:07:54,2025-06-22 12:07:54,7.8,9.6,Testing,Sprint 4,Sprint 4,"ml, backend",12
422,Epic task for Design,Please handle a Epic related to Design. Priority: High.,Epic,To Do,High,eve,diana,2025-05-16 19:02:51,2025-05-20 19:02:51,,2025-05-23 19:02:51,3.5,,Design,Sprint 5,Sprint 5,"ui, auth",12
423,Epic task for Research,Please handle a Epic related to Research. Priority: Critical.,Epic,Completed,Critical,diana,bob,2025-05-27 23:30:48,2025-05-30 23:30:48,2025-06-02 23:30:48,2025-06-11 23:30:48,9.9,10.9,Research,Sprint 4,Sprint 4,"auth, api, ml",5
424,Bug task for Development,Please handle a Bug related to Development. Priority: Critical.,Bug,Completed,Critical,bob,charlie,2025-05-17 03:56:10,2025-05-21 03:56:10,2025-05-25 03:56:10,2025-05-28 03:56:10,4.7,6.6,Development,Sprint 4,Sprint 4,"api, ui, deploy",10
425,Bug task for Testing,Please handle a Bug related to Testing. Priority: Low.,Bug,Blocked,Low,alice,charlie,2025-05-20 02:09:25,2025-05-22 02:09:25,,2025-05-29 02:09:25,11.8,,Testing,Sprint 4,Sprint 4,"backend, database",14
426,Epic task for Development,Please handle a Epic related to Development. Priority: Critical.,Epic,To Do,Critical,eve,alice,2025-06-08 03:39:56,2025-06-09 03:39:56,,2025-06-17 03:39:56,12.4,,Development,Sprint 4,Sprint 4,"ui, api, auth",5
427, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,To Do,High,bob,diana,2025-06-05 20:25:42,2025-06-07 20:25:42,,2025-06-19 20:25:42,8.9,,Research,Sprint 3,Sprint 3,"ui, backend, database",11
428,Epic task for Research,Please handle a Epic related to Research. Priority: Low.,Epic,Completed,Low,charlie,alice,2025-06-03 05:55:07,2025-06-08 05:55:07,2025-06-12 05:55:07,2025-06-09 05:55:07,3.2,3.0,Research,Sprint 2,Sprint 2,"deploy, database, auth",1
429,Bug task for Research,Please handle a Bug related to Research. Priority: Low.,Bug,To Do,Low,eve,charlie,2025-05-18 01:45:33,2025-05-21 01:45:33,,2025-05-23 01:45:33,12.4,,Research,Sprint 4,Sprint 4,"ml, database, backend",4
430,Bug task for Development,Please handle a Bug related to Development. Priority: High.,Bug,In Progress,High,eve,bob,2025-06-01 09:53:06,2025-06-03 09:53:06,,2025-06-15 09:53:06,14.0,,Development,Sprint 5,Sprint 5,"api, auth",6
431,Bug task for Research,Please handle a Bug related to Research. Priority: Low.,Bug,Completed,Low,alice,eve,2025-05-29 03:53:20,2025-06-01 03:53:20,2025-06-06 03:53:20,2025-06-13 03:53:20,10.8,14.9,Research,Sprint 3,Sprint 3,api,2
432,Task task for Research,Please handle a Task related to Research. Priority: Medium.,Task,In Progress,Medium,bob,diana,2025-05-15 22:57:52,2025-05-17 22:57:52,,2025-05-26 22:57:52,8.2,,Research,Sprint 3,Sprint 3,"ml, database, auth",5
433,Bug task for Testing,Please handle a Bug related to Testing. Priority: Medium.,Bug,Completed,Medium,diana,bob,2025-05-23 13:52:06,2025-05-27 13:52:06,2025-05-29 13:52:06,2025-05-28 13:52:06,7.3,6.2,Testing,Sprint 3,Sprint 3,"backend, auth",2
434,Bug task for Design,Please handle a Bug related to Design. Priority: High.,Bug,Review,High,alice,bob,2025-05-29 09:17:54,2025-05-31 09:17:54,,2025-06-04 09:17:54,11.3,,Design,Sprint 4,Sprint 4,"auth, ml",11
435,Task task for Research,Please handle a Task related to Research. Priority: High.,Task,In Progress,High,alice,diana,2025-05-17 16:43:41,2025-05-18 16:43:41,,2025-05-23 16:43:41,8.6,,Research,Sprint 3,Sprint 3,"database, ui",0
436,Task task for Development,Please handle a Task related to Development. Priority: Critical.,Task,Blocked,Critical,bob,alice,2025-05-24 04:42:43,2025-05-25 04:42:43,,2025-06-05 04:42:43,12.2,,Development,Sprint 5,Sprint 5,"ml, deploy",12
437,Task task for Design,Please handle a Task related to Design. Priority: Critical.,Task,Blocked,Critical,diana,alice,2025-05-20 22:36:27,2025-05-21 22:36:27,,2025-05-25 22:36:27,15.3,,Design,Sprint 3,Sprint 3,"api, ui, auth",10
438,Bug task for Development,Please handle a Bug related to Development. Priority: Medium.,Bug,Blocked,Medium,eve,charlie,2025-05-23 11:45:31,2025-05-24 11:45:31,,2025-05-30 11:45:31,12.6,,Development,Sprint 4,Sprint 4,"backend, api",7
439, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Blocked,Medium,diana,bob,2025-06-06 23:06:12,2025-06-09 23:06:12,,2025-06-17 23:06:12,6.8,,Research,Sprint 1,Sprint 1,"deploy, auth",7
440,Task task for Design,Please handle a Task related to Design. Priority: Low.,Task,In Progress,Low,alice,diana,2025-05-24 23:30:38,2025-05-29 23:30:38,,2025-06-03 23:30:38,10.1,,Design,Sprint 2,Sprint 2,"ml, api",0
441,Story task for Design,Please handle a Story related to Design. Priority: Medium.,Story,Blocked,Medium,bob,charlie,2025-05-20 16:36:56,2025-05-24 16:36:56,,2025-06-03 16:36:56,10.5,,Design,Sprint 2,Sprint 2,"api, database, backend",10
442,Story task for Design,Please handle a Story related to Design. Priority: Critical.,Story,Review,Critical,charlie,alice,2025-06-12 13:43:39,2025-06-16 13:43:39,,2025-06-17 13:43:39,12.9,,Design,Sprint 1,Sprint 1,database,8
443,Bug task for Design,Please handle a Bug related to Design. Priority: Critical.,Bug,Completed,Critical,alice,diana,2025-05-25 12:11:15,2025-05-27 12:11:15,2025-05-29 12:11:15,2025-06-09 12:11:15,7.6,10.5,Design,Sprint 3,Sprint 3,"backend, auth",5
444,Story task for Development,Please handle a Story related to Development. Priority: Low.,Story,Completed,Low,alice,eve,2025-06-01 00:51:11,2025-06-02 00:51:11,2025-06-05 00:51:11,2025-06-11 00:51:11,2.4,2.7,Development,Sprint 4,Sprint 4,"database, auth, api",4
445,Story task for Design,Please handle a Story related to Design. Priority: Critical.,Story,Blocked,Critical,alice,eve,2025-05-29 15:58:07,2025-06-03 15:58:07,,2025-06-12 15:58:07,6.7,,Design,Sprint 1,Sprint 1,"api, database",11
446,Task task for Development,Please handle a Task related to Development. Priority: Low.,Task,Blocked,Low,bob,charlie,2025-06-10 23:04:01,2025-06-15 23:04:01,,2025-06-18 23:04:01,8.9,,Development,Sprint 5,Sprint 5,database,7
447,Task task for Testing,Please handle a Task related to Testing. Priority: Medium.,Task,Blocked,Medium,charlie,alice,2025-06-05 07:15:08,2025-06-09 07:15:08,,2025-06-14 07:15:08,14.8,,Testing,Sprint 1,Sprint 1,deploy,8
448,Bug task for Testing,Please handle a Bug related to Testing. Priority: Low.,Bug,Completed,Low,bob,eve,2025-06-04 12:11:57,2025-06-07 12:11:57,2025-06-09 12:11:57,2025-06-16 12:11:57,13.8,20.6,Testing,Sprint 1,Sprint 1,ml,12
449,Task task for Development,Please handle a Task related to Development. Priority: Medium.,Task,Completed,Medium,diana,eve,2025-05-24 14:31:29,2025-05-25 14:31:29,2025-05-29 14:31:29,2025-06-06 14:31:29,8.0,8.9,Development,Sprint 2,Sprint 2,"backend, ui, deploy",2
450,Task task for Design,Please handle a Task related to Design. Priority: Medium.,Task,Review,Medium,diana,alice,2025-05-31 13:00:28,2025-06-03 13:00:28,,2025-06-11 13:00:28,14.0,,Design,Sprint 3,Sprint 3,ui,2
451,Epic task for Testing,Please handle a Epic related to Testing. Priority: Critical.,Epic,Completed,Critical,eve,charlie,2025-05-25 19:23:35,2025-05-29 19:23:35,2025-06-03 19:23:35,2025-05-31 19:23:35,13.2,16.2,Testing,Sprint 4,Sprint 4,"ml, api, ui",12
452,Story task for Design,Please handle a Story related to Design. Priority: High.,Story,Completed,High,diana,eve,2025-05-18 07:07:59,2025-05-19 07:07:59,2025-05-20 07:07:59,2025-05-29 07:07:59,3.5,4.1,Design,Sprint 4,Sprint 4,"deploy, backend, ml",7
453,Task task for Design,Please handle a Task related to Design. Priority: Critical.,Task,In Progress,Critical,charlie,eve,2025-05-21 16:08:59,2025-05-22 16:08:59,,2025-06-01 16:08:59,13.7,,Design,Sprint 2,Sprint 2,"ml, auth, api",10
454,Story task for Development,Please handle a Story related to Development. Priority: Low.,Story,To Do,Low,bob,alice,2025-05-29 17:57:32,2025-06-01 17:57:32,,2025-06-08 17:57:32,15.0,,Development,Sprint 4,Sprint 4,api,3
455, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Completed,High,diana,bob,2025-05-31 08:42:56,2025-06-05 08:42:56,2025-06-08 08:42:56,2025-06-12 08:42:56,4.6,4.1,Research,Sprint 4,Sprint 4,ml,4
456,Bug task for Research,Please handle a Bug related to Research. Priority: High.,Bug,To Do,High,diana,bob,2025-05-28 19:44:44,2025-05-31 19:44:44,,2025-06-05 19:44:44,9.4,,Research,Sprint 2,Sprint 2,"database, ui, auth",1
457,Bug task for Design,Please handle a Bug related to Design. Priority: Critical.,Bug,Completed,Critical,diana,eve,2025-05-18 21:23:54,2025-05-23 21:23:54,2025-05-28 21:23:54,2025-05-25 21:23:54,9.1,8.6,Design,Sprint 2,Sprint 2,ui,11
458,Bug task for Testing,Please handle a Bug related to Testing. Priority: Critical.,Bug,To Do,Critical,alice,diana,2025-06-03 15:41:29,2025-06-04 15:41:29,,2025-06-12 15:41:29,3.3,,Testing,Sprint 4,Sprint 4,auth,5
459,Bug task for Research,Please handle a Bug related to Research. Priority: Low.,Bug,In Progress,Low,charlie,diana,2025-05-31 12:17:01,2025-06-05 12:17:01,,2025-06-06 12:17:01,2.9,,Research,Sprint 5,Sprint 5,database,13
460,Task task for Testing,Please handle a Task related to Testing. Priority: Medium.,Task,Review,Medium,eve,charlie,2025-05-28 13:26:15,2025-06-02 13:26:15,,2025-06-09 13:26:15,6.7,,Testing,Sprint 2,Sprint 2,auth,11
461,Bug task for Development,Please handle a Bug related to Development. Priority: Medium.,Bug,Completed,Medium,eve,alice,2025-05-27 23:45:36,2025-05-31 23:45:36,2025-06-02 23:45:36,2025-06-01 23:45:36,6.3,8.1,Development,Sprint 1,Sprint 1,"ml, auth, api",14
462,Task task for Design,Please handle a Task related to Design. Priority: Medium.,Task,In Progress,Medium,eve,charlie,2025-05-19 14:37:48,2025-05-21 14:37:48,,2025-05-28 14:37:48,15.5,,Design,Sprint 5,Sprint 5,"api, auth",12
463,Task task for Development,Please handle a Task related to Development. Priority: Critical.,Task,Review,Critical,diana,bob,2025-05-20 01:36:16,2025-05-21 01:36:16,,2025-05-30 01:36:16,8.0,,Development,Sprint 4,Sprint 4,"deploy, auth, ml",3
464,Story task for Testing,Please handle a Story related to Testing. Priority: High.,Story,Review,High,diana,bob,2025-06-08 18:24:21,2025-06-11 18:24:21,,2025-06-23 18:24:21,2.2,,Testing,Sprint 5,Sprint 5,"api, database",1
465,Task task for Testing,Please handle a Task related to Testing. Priority: Medium.,Task,To Do,Medium,diana,eve,2025-05-29 19:21:20,2025-06-02 19:21:20,,2025-06-07 19:21:20,10.2,,Testing,Sprint 2,Sprint 2,"auth, ml",5
466,Bug task for Design,Please handle a Bug related to Design. Priority: High.,Bug,Blocked,High,eve,diana,2025-05-28 05:31:35,2025-06-02 05:31:35,,2025-06-06 05:31:35,12.2,,Design,Sprint 4,Sprint 4,deploy,6
467,Bug task for Design,Please handle a Bug related to Design. Priority: Critical.,Bug,Completed,Critical,bob,eve,2025-05-24 00:47:08,2025-05-27 00:47:08,2025-05-28 00:47:08,2025-06-01 00:47:08,13.0,12.7,Design,Sprint 4,Sprint 4,"api, backend, ui",9
468, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Completed,High,diana,bob,2025-06-01 05:34:50,2025-06-02 05:34:50,2025-06-03 05:34:50,2025-06-11 05:34:50,8.5,8.9,Research,Sprint 4,Sprint 4,api,9
469,Epic task for Design,Please handle a Epic related to Design. Priority: Critical.,Epic,To Do,Critical,eve,charlie,2025-05-29 22:24:11,2025-06-03 22:24:11,,2025-06-06 22:24:11,8.3,,Design,Sprint 2,Sprint 2,auth,0
470,Epic task for Testing,Please handle a Epic related to Testing. Priority: Critical.,Epic,Completed,Critical,alice,eve,2025-05-24 12:47:16,2025-05-29 12:47:16,2025-05-30 12:47:16,2025-05-30 12:47:16,6.0,9.0,Testing,Sprint 3,Sprint 3,"deploy, database, api",6
471,Task task for Design,Please handle a Task related to Design. Priority: Critical.,Task,To Do,Critical,charlie,eve,2025-05-17 20:27:52,2025-05-22 20:27:52,,2025-05-30 20:27:52,13.6,,Design,Sprint 4,Sprint 4,ml,14
472,Bug task for Development,Please handle a Bug related to Development. Priority: Critical.,Bug,Completed,Critical,bob,charlie,2025-06-12 11:46:59,2025-06-16 11:46:59,2025-06-17 11:46:59,2025-06-26 11:46:59,10.3,8.3,Development,Sprint 5,Sprint 5,"ui, backend",4
473,Task task for Testing,Please handle a Task related to Testing. Priority: Critical.,Task,Review,Critical,bob,diana,2025-05-24 06:33:59,2025-05-25 06:33:59,,2025-05-31 06:33:59,4.9,,Testing,Sprint 1,Sprint 1,"backend, api",0
474,Story task for Development,Please handle a Story related to Development. Priority: Critical.,Story,In Progress,Critical,bob,eve,2025-05-16 19:38:04,2025-05-21 19:38:04,,2025-05-25 19:38:04,4.3,,Development,Sprint 5,Sprint 5,"ml, ui, database",4
475,Bug task for Testing,Please handle a Bug related to Testing. Priority: Low.,Bug,Blocked,Low,eve,charlie,2025-06-02 19:07:18,2025-06-03 19:07:18,,2025-06-17 19:07:18,6.3,,Testing,Sprint 4,Sprint 4,ml,14
476,Bug task for Testing,Please handle a Bug related to Testing. Priority: High.,Bug,Blocked,High,bob,charlie,2025-06-13 01:49:25,2025-06-17 01:49:25,,2025-06-28 01:49:25,13.6,,Testing,Sprint 1,Sprint 1,ui,1
477,Epic task for Development,Please handle a Epic related to Development. Priority: Medium.,Epic,Completed,Medium,charlie,diana,2025-06-03 14:50:10,2025-06-04 14:50:10,2025-06-07 14:50:10,2025-06-16 14:50:10,5.4,4.5,Development,Sprint 3,Sprint 3,ui,3
478,Story task for Testing,Please handle a Story related to Testing. Priority: Critical.,Story,To Do,Critical,eve,bob,2025-05-22 21:30:57,2025-05-25 21:30:57,,2025-06-02 21:30:57,15.1,,Testing,Sprint 3,Sprint 3,"backend, ml",10
479,Task task for Testing,Please handle a Task related to Testing. Priority: Medium.,Task,In Progress,Medium,alice,charlie,2025-05-28 15:37:43,2025-05-29 15:37:43,,2025-06-08 15:37:43,13.0,,Testing,Sprint 3,Sprint 3,"ui, auth",1
480,Task task for Development,Please handle a Task related to Development. Priority: Critical.,Task,In Progress,Critical,bob,alice,2025-06-01 03:56:08,2025-06-03 03:56:08,,2025-06-12 03:56:08,2.4,,Development,Sprint 5,Sprint 5,backend,11
481,Epic task for Development,Please handle a Epic related to Development. Priority: High.,Epic,Completed,High,bob,alice,2025-05-22 01:03:54,2025-05-24 01:03:54,2025-05-25 01:03:54,2025-06-02 01:03:54,12.2,9.8,Development,Sprint 5,Sprint 5,auth,7
482,Bug task for Design,Please handle a Bug related to Design. Priority: Critical.,Bug,Completed,Critical,eve,bob,2025-05-27 22:48:59,2025-05-30 22:48:59,2025-06-04 22:48:59,2025-06-03 22:48:59,4.6,6.3,Design,Sprint 1,Sprint 1,"backend, deploy",0
483, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,In Progress,High,diana,alice,2025-05-28 17:06:16,2025-05-31 17:06:16,,2025-06-02 17:06:16,5.9,,Research,Sprint 5,Sprint 5,"database, deploy, auth",8
484,Task task for Testing,Please handle a Task related to Testing. Priority: High.,Task,In Progress,High,alice,bob,2025-06-03 20:28:22,2025-06-08 20:28:22,,2025-06-10 20:28:22,10.7,,Testing,Sprint 2,Sprint 2,api,1
485, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Review,Low,bob,alice,2025-05-21 08:22:08,2025-05-26 08:22:08,,2025-06-01 08:22:08,6.3,,Research,Sprint 4,Sprint 4,ml,15
486,Story task for Design,Please handle a Story related to Design. Priority: Medium.,Story,Review,Medium,alice,eve,2025-05-26 13:21:24,2025-05-28 13:21:24,,2025-06-06 13:21:24,9.6,,Design,Sprint 3,Sprint 3,"api, database",13
487,Task task for Design,Please handle a Task related to Design. Priority: High.,Task,To Do,High,alice,bob,2025-06-03 18:03:34,2025-06-04 18:03:34,,2025-06-09 18:03:34,2.0,,Design,Sprint 5,Sprint 5,"ui, deploy, database",9
488,Task task for Design,Please handle a Task related to Design. Priority: Critical.,Task,To Do,Critical,eve,alice,2025-06-08 17:45:03,2025-06-09 17:45:03,,2025-06-13 17:45:03,13.1,,Design,Sprint 1,Sprint 1,"ui, deploy",11
489,Epic task for Research,Please handle a Epic related to Research. Priority: Low.,Epic,Completed,Low,diana,charlie,2025-06-06 19:45:17,2025-06-11 19:45:17,2025-06-12 19:45:17,2025-06-12 19:45:17,8.5,7.3,Research,Sprint 4,Sprint 4,ui,11
490,Epic task for Testing,Please handle a Epic related to Testing. Priority: Critical.,Epic,Completed,Critical,eve,bob,2025-05-18 15:31:09,2025-05-20 15:31:09,2025-05-22 15:31:09,2025-05-28 15:31:09,2.9,2.7,Testing,Sprint 5,Sprint 5,"ml, backend",0
491,Epic task for Research,Please handle a Epic related to Research. Priority: Low.,Epic,Completed,Low,bob,eve,2025-05-18 05:21:35,2025-05-21 05:21:35,2025-05-25 05:21:35,2025-05-25 05:21:35,9.1,13.6,Research,Sprint 3,Sprint 3,"api, deploy",8
492, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Completed,Low,diana,charlie,2025-05-26 05:08:59,2025-05-29 05:08:59,2025-06-01 05:08:59,2025-06-03 05:08:59,5.8,8.0,Research,Sprint 3,Sprint 3,"database, api",7
