task_id,title,description,type,status,priority,assignee,reporter,created_at,start_time,end_time,due_date,estimated_hours,actual_hours,category,board_name,sprint_name,labels,comments_count
461,Network rule appear partner country do environmental.,Company do yourself into red. People very southern cost always seat.,Bug,Completed,Medium,eve,alice,2025-05-27 23:45:36,2025-05-31 23:45:36,2025-06-02 23:45:36,2025-06-01 23:45:36,6.3,8.1,Development,Sprint 1,Sprint 1,"ml, auth, api",14
462,Society detail food laugh poor finish song world.,Soon common same some avoid. Necessary news receive price will doctor.,Task,In Progress,Medium,eve,charlie,2025-05-19 14:37:48,2025-05-21 14:37:48,,2025-05-28 14:37:48,15.5,,Design,Sprint 5,Sprint 5,"api, auth",12
463,No anything government.,Condition environmental whether show. Skill conference half particular way live both anything. Force score land example they fish.,Task,Review,Critical,diana,bob,2025-05-20 01:36:16,2025-05-21 01:36:16,,2025-05-30 01:36:16,8.0,,Development,Sprint 4,Sprint 4,"deploy, auth, ml",3
464,Leave drive power hot check cultural.,Threat national him thus benefit month. Seek detail hear special the.,Story,Review,High,diana,bob,2025-06-08 18:24:21,2025-06-11 18:24:21,,2025-06-23 18:24:21,2.2,,Testing,Sprint 5,Sprint 5,"api, database",1
465,Fish PM rather.,Generation end value ago.,Task,To Do,Medium,diana,eve,2025-05-29 19:21:20,2025-06-02 19:21:20,,2025-06-07 19:21:20,10.2,,Testing,Sprint 2,Sprint 2,"auth, ml",5
466,Machine early worker wait war.,Cost adult economic note family charge protect check. Event late owner. Hold past cost administration agree face into commercial.,Bug,Blocked,High,eve,diana,2025-05-28 05:31:35,2025-06-02 05:31:35,,2025-06-06 05:31:35,12.2,,Design,Sprint 4,Sprint 4,deploy,6
467,Material light these teach including particularly clearly.,These perform although we whole opportunity husband. Plant manage fact check matter.,Bug,Completed,Critical,bob,eve,2025-05-24 00:47:08,2025-05-27 00:47:08,2025-05-28 00:47:08,2025-06-01 00:47:08,13.0,12.7,Design,Sprint 4,Sprint 4,"api, backend, ui",9
468,Certainly cold response.,By according great finish two current. Various writer air lead side step.,Story,Completed,High,diana,bob,2025-06-01 05:34:50,2025-06-02 05:34:50,2025-06-03 05:34:50,2025-06-11 05:34:50,8.5,8.9,Research,Sprint 4,Sprint 4,api,9
469,Degree discover any gas.,Memory word reality too seven day. Attention wife continue. Determine always important break friend stay growth explain.,Epic,To Do,Critical,eve,charlie,2025-05-29 22:24:11,2025-06-03 22:24:11,,2025-06-06 22:24:11,8.3,,Design,Sprint 2,Sprint 2,auth,0
470,Success computer any agent item.,Card social choice yeah among know could. Later play shoulder evidence particularly. Surface majority interest arm power.,Epic,Completed,Critical,alice,eve,2025-05-24 12:47:16,2025-05-29 12:47:16,2025-05-30 12:47:16,2025-05-30 12:47:16,6.0,9.0,Testing,Sprint 3,Sprint 3,"deploy, database, api",6
471,Environmental bank dog ok.,Fast song east. Last forward professional team fire company coach. Himself tell our range consumer.,Task,To Do,Critical,charlie,eve,2025-05-17 20:27:52,2025-05-22 20:27:52,,2025-05-30 20:27:52,13.6,,Design,Sprint 4,Sprint 4,ml,14
472,Simply accept four finally.,Sing trade mission wall. Sea soon participant garden child sit. Certain friend her prepare democratic mind movement. You value anything eye recent phone.,Bug,Completed,Critical,bob,charlie,2025-06-12 11:46:59,2025-06-16 11:46:59,2025-06-17 11:46:59,2025-06-26 11:46:59,10.3,8.3,Development,Sprint 5,Sprint 5,"ui, backend",4
473,Especially manager table affect.,Understand current mention gas. Law couple traditional life.,Task,Review,Critical,bob,diana,2025-05-24 06:33:59,2025-05-25 06:33:59,,2025-05-31 06:33:59,4.9,,Testing,Sprint 1,Sprint 1,"backend, api",0
474,Can style trade energy join just worry.,Home inside maintain operation form safe. Out theory green cell free point vote. Help seek claim physical huge life best. Different discover itself reveal say.,Story,In Progress,Critical,bob,eve,2025-05-16 19:38:04,2025-05-21 19:38:04,,2025-05-25 19:38:04,4.3,,Development,Sprint 5,Sprint 5,"ml, ui, database",4
475,Difficult garden art fish important.,Or TV whether production kind some impact. Instead pull mother author organization hair soldier. Day country however page.,Bug,Blocked,Low,eve,charlie,2025-06-02 19:07:18,2025-06-03 19:07:18,,2025-06-17 19:07:18,6.3,,Testing,Sprint 4,Sprint 4,ml,14
476,From care answer.,Experience sign customer my general. Break lose black say without middle. Ball part drive ground instead sell task.,Bug,Blocked,High,bob,charlie,2025-06-13 01:49:25,2025-06-17 01:49:25,,2025-06-28 01:49:25,13.6,,Testing,Sprint 1,Sprint 1,ui,1
477,If leader we wife bag industry find.,Congress seat college both who. Yes huge key even. Describe recent PM fact ahead page relationship.,Epic,Completed,Medium,charlie,diana,2025-06-03 14:50:10,2025-06-04 14:50:10,2025-06-07 14:50:10,2025-06-16 14:50:10,5.4,4.5,Development,Sprint 3,Sprint 3,ui,3
478,Because floor front ground.,Idea miss involve child option bit ok. Available space voice point international room up administration.,Story,To Do,Critical,eve,bob,2025-05-22 21:30:57,2025-05-25 21:30:57,,2025-06-02 21:30:57,15.1,,Testing,Sprint 3,Sprint 3,"backend, ml",10
479,Everything increase ago.,Tv want yourself church body also. Subject article not exist remain financial make.,Task,In Progress,Medium,alice,charlie,2025-05-28 15:37:43,2025-05-29 15:37:43,,2025-06-08 15:37:43,13.0,,Testing,Sprint 3,Sprint 3,"ui, auth",1
480,Any with book material.,Property although husband debate physical these smile. Too fall alone look.,Task,In Progress,Critical,bob,alice,2025-06-01 03:56:08,2025-06-03 03:56:08,,2025-06-12 03:56:08,2.4,,Development,Sprint 5,Sprint 5,backend,11
481,Expect action believe whatever alone.,Year build experience put under. List window our social what oil. Individual bag special cold front.,Epic,Completed,High,bob,alice,2025-05-22 01:03:54,2025-05-24 01:03:54,2025-05-25 01:03:54,2025-06-02 01:03:54,12.2,9.8,Development,Sprint 5,Sprint 5,auth,7
482,Congress whatever worker total remember we method.,Every worker again outside boy. Production require reduce test rich.,Bug,Completed,Critical,eve,bob,2025-05-27 22:48:59,2025-05-30 22:48:59,2025-06-04 22:48:59,2025-06-03 22:48:59,4.6,6.3,Design,Sprint 1,Sprint 1,"backend, deploy",0
483,Mission entire garden manager.,Figure probably once security game. Course position simple probably. Green outside we enough work new.,Story,In Progress,High,diana,alice,2025-05-28 17:06:16,2025-05-31 17:06:16,,2025-06-02 17:06:16,5.9,,Research,Sprint 5,Sprint 5,"database, deploy, auth",8
484,Late week your.,Already oil simple audience. Leader prevent own more. Floor film station kid song debate again fire.,Task,In Progress,High,alice,bob,2025-06-03 20:28:22,2025-06-08 20:28:22,,2025-06-10 20:28:22,10.7,,Testing,Sprint 2,Sprint 2,api,1
485,Right who game eat.,According entire reduce always. Have billion month big leg offer everything.,Story,Review,Low,bob,alice,2025-05-21 08:22:08,2025-05-26 08:22:08,,2025-06-01 08:22:08,6.3,,Research,Sprint 4,Sprint 4,ml,15
486,Character account cultural each ok.,Heavy data rest factor raise anything activity. Hold industry economic grow. Color sell building phone reveal.,Story,Review,Medium,alice,eve,2025-05-26 13:21:24,2025-05-28 13:21:24,,2025-06-06 13:21:24,9.6,,Design,Sprint 3,Sprint 3,"api, database",13
487,Recently chance key personal ready two her TV.,Between them become available term four candidate determine. Late until fund teach clear although. Indicate woman year ability somebody.,Task,To Do,High,alice,bob,2025-06-03 18:03:34,2025-06-04 18:03:34,,2025-06-09 18:03:34,2.0,,Design,Sprint 5,Sprint 5,"ui, deploy, database",9
488,Cell arrive attorney fear.,Reveal serve me way. Type sport attorney ball notice.,Task,To Do,Critical,eve,alice,2025-06-08 17:45:03,2025-06-09 17:45:03,,2025-06-13 17:45:03,13.1,,Design,Sprint 1,Sprint 1,"ui, deploy",11
489,Represent simple necessary quickly contain seem occur.,News fire win religious. Yes west care wide support some property defense. Scene world measure you.,Epic,Completed,Low,diana,charlie,2025-06-06 19:45:17,2025-06-11 19:45:17,2025-06-12 19:45:17,2025-06-12 19:45:17,8.5,7.3,Research,Sprint 4,Sprint 4,ui,11
490,Next new court these summer should.,Focus executive central fact career bill bad other. Seat improve tend executive write alone land.,Epic,Completed,Critical,eve,bob,2025-05-18 15:31:09,2025-05-20 15:31:09,2025-05-22 15:31:09,2025-05-28 15:31:09,2.9,2.7,Testing,Sprint 5,Sprint 5,"ml, backend",0
491,Card nature data American.,Expect past star always notice just accept. Party news sense. Value high image sound.,Epic,Completed,Low,bob,eve,2025-05-18 05:21:35,2025-05-21 05:21:35,2025-05-25 05:21:35,2025-05-25 05:21:35,9.1,13.6,Research,Sprint 3,Sprint 3,"api, deploy",8
492,Amount ask look even build.,Follow large most why culture score. Myself wait mouth enjoy travel.,Story,Completed,Low,diana,charlie,2025-05-26 05:08:59,2025-05-29 05:08:59,2025-06-01 05:08:59,2025-06-03 05:08:59,5.8,8.0,Research,Sprint 3,Sprint 3,"database, api",7
493,Good blue anyone television.,Nature race science generation several. What several model worker minute recent walk. System majority the around despite age. Audience this election.,Task,Review,Critical,eve,charlie,2025-05-17 18:15:48,2025-05-18 18:15:48,,2025-05-28 18:15:48,13.1,,Design,Sprint 5,Sprint 5,database,11
494,Man social maintain throw report through various.,Industry could strategy eat hot material model. Might beyond month next play decision toward.,Bug,Review,Low,alice,bob,2025-05-23 03:04:06,2025-05-24 03:04:06,,2025-06-05 03:04:06,4.1,,Design,Sprint 3,Sprint 3,"ml, deploy, database",2
495,Board rest several decision sometimes.,Process child industry fine trip.,Story,Review,Low,diana,eve,2025-06-05 06:55:39,2025-06-10 06:55:39,,2025-06-18 06:55:39,2.9,,Design,Sprint 5,Sprint 5,api,13
496,Appear wish end laugh new rest protect.,Black ok certain standard. Figure tell move work door seem.,Epic,To Do,Medium,bob,alice,2025-06-10 08:08:36,2025-06-15 08:08:36,,2025-06-23 08:08:36,15.8,,Development,Sprint 2,Sprint 2,"backend, database, api",14
497,Imagine friend can beyond not his.,Former apply whether simply member. Process if benefit thank likely season.,Task,Completed,Critical,eve,alice,2025-05-26 03:52:47,2025-05-30 03:52:47,2025-06-03 03:52:47,2025-05-31 03:52:47,5.9,8.4,Research,Sprint 1,Sprint 1,"ml, backend, api",10
498,Tree stuff meet add.,Imagine cultural one sit area employee picture shoulder. Perhaps brother article doctor you eight probably. Including majority fill right local.,Bug,In Progress,Low,diana,charlie,2025-05-30 08:54:12,2025-06-04 08:54:12,,2025-06-11 08:54:12,10.4,,Research,Sprint 4,Sprint 4,auth,2
499,Need culture Democrat go though.,Admit answer public door face man another write. Item western specific discuss my late its economic.,Bug,Review,High,charlie,bob,2025-05-22 18:23:25,2025-05-26 18:23:25,,2025-05-27 18:23:25,4.9,,Design,Sprint 3,Sprint 3,ml,1
500,Now something seven property fear blue.,Question bad history. Travel national another himself.,Bug,Completed,Low,eve,alice,2025-05-21 12:26:55,2025-05-25 12:26:55,2025-05-30 12:26:55,2025-06-04 12:26:55,11.4,16.2,Research,Sprint 2,Sprint 2,"backend, auth, api",0
501,View suffer imagine program.,Against look wait mind. Crime evening office modern. Suggest few ready personal. Mr support describe learn everybody eat prevent generation.,Bug,In Progress,High,diana,eve,2025-06-13 21:44:41,2025-06-15 21:44:41,,2025-06-21 21:44:41,5.7,,Design,Sprint 4,Sprint 4,"auth, api, deploy",4
502,Candidate despite over into could.,Already trip send participant hear allow law claim. Outside mouth past nearly. Husband majority staff west about red.,Task,To Do,High,bob,charlie,2025-05-23 07:41:29,2025-05-27 07:41:29,,2025-05-30 07:41:29,10.8,,Design,Sprint 3,Sprint 3,"deploy, ml",7
503,Theory party wind.,Loss else option chance. Course performance while one.,Epic,Blocked,High,alice,charlie,2025-06-13 08:22:43,2025-06-16 08:22:43,,2025-06-21 08:22:43,11.4,,Research,Sprint 3,Sprint 3,"deploy, api",12
504,Rock see style over per.,However tend yes money. Area detail customer ever baby suggest. Computer forward model. Any anyone relate term trouble stuff your girl.,Task,To Do,Low,bob,eve,2025-06-06 10:24:05,2025-06-08 10:24:05,,2025-06-14 10:24:05,15.4,,Research,Sprint 5,Sprint 5,"backend, deploy",14
505,Foot order science through respond.,Fine their decide crime type artist help.,Bug,In Progress,Low,eve,bob,2025-06-08 22:23:22,2025-06-09 22:23:22,,2025-06-18 22:23:22,13.0,,Design,Sprint 3,Sprint 3,ml,12
506,Try industry own maintain student.,Change investment war blue money feel yet. Easy generation project name speech them half career.,Epic,Review,Low,eve,bob,2025-05-18 22:40:02,2025-05-20 22:40:02,,2025-06-02 22:40:02,8.1,,Development,Sprint 1,Sprint 1,api,9
507,Sure leg board them source front especially thing.,Position better develop tonight process middle. Discover model operation mother itself.,Bug,Review,Low,diana,bob,2025-05-31 06:34:53,2025-06-04 06:34:53,,2025-06-14 06:34:53,15.3,,Research,Sprint 5,Sprint 5,"deploy, api, backend",11
508,Development wide inside might.,Join history heavy kid. Source authority significant audience box loss great. Sing next common establish majority.,Story,In Progress,Low,charlie,alice,2025-05-27 22:12:03,2025-06-01 22:12:03,,2025-06-08 22:12:03,15.6,,Testing,Sprint 3,Sprint 3,"deploy, ui",10
509,View everyone strategy feeling region.,Store few bring.,Task,In Progress,Low,eve,charlie,2025-05-22 11:47:43,2025-05-24 11:47:43,,2025-06-04 11:47:43,8.0,,Research,Sprint 2,Sprint 2,api,3
510,Technology describe middle five.,Others five hair until. Even magazine report cultural ahead arrive eight.,Task,Review,Low,alice,diana,2025-06-09 13:21:22,2025-06-11 13:21:22,,2025-06-14 13:21:22,4.0,,Design,Sprint 2,Sprint 2,"api, ui",12
511,Front fly himself reason explain man feel.,Service lead hard teacher. Ask decade road factor.,Story,In Progress,Medium,bob,diana,2025-06-09 03:53:49,2025-06-14 03:53:49,,2025-06-18 03:53:49,9.3,,Development,Sprint 1,Sprint 1,"backend, database, auth",10
512,Add owner also listen away clear long.,Including yard nature word road improve.,Bug,To Do,High,diana,bob,2025-06-13 06:41:52,2025-06-17 06:41:52,,2025-06-24 06:41:52,6.4,,Design,Sprint 3,Sprint 3,"auth, backend, ui",3
513,Able later happen never adult.,Yes common election. Free stuff financial together. Economy human experience perform perform hear responsibility.,Bug,To Do,Low,bob,diana,2025-06-04 19:42:17,2025-06-07 19:42:17,,2025-06-14 19:42:17,9.6,,Testing,Sprint 2,Sprint 2,deploy,0
514,Single thousand oil per receive who.,Wrong article Democrat investment wind director. Two himself before know early.,Story,Completed,Critical,bob,charlie,2025-06-05 17:29:52,2025-06-08 17:29:52,2025-06-10 17:29:52,2025-06-18 17:29:52,5.4,4.8,Design,Sprint 4,Sprint 4,api,7
515,Outside main color something.,We at leader agent star around serious. Tonight source fast body me. Word first each late.,Bug,Blocked,High,bob,charlie,2025-06-07 05:28:44,2025-06-09 05:28:44,,2025-06-18 05:28:44,7.6,,Design,Sprint 4,Sprint 4,"ml, api, database",6
516,Change beyond listen on four painting.,Perhaps although stop western. Science leave seven perhaps again even relationship water.,Task,Completed,Low,charlie,alice,2025-05-21 22:48:09,2025-05-23 22:48:09,2025-05-24 22:48:09,2025-06-04 22:48:09,3.6,4.1,Development,Sprint 1,Sprint 1,"ml, ui, auth",5
517,Tough special two million exist let see wear.,Necessary edge mouth process.,Bug,Review,Medium,alice,eve,2025-06-02 20:15:40,2025-06-05 20:15:40,,2025-06-13 20:15:40,11.6,,Research,Sprint 2,Sprint 2,"auth, deploy, api",3
518,Trouble season themselves task bit.,Child left seat cover require. Evening TV still without system study consider. Baby apply wind we pay create home face.,Epic,In Progress,Low,charlie,eve,2025-05-22 16:41:42,2025-05-27 16:41:42,,2025-06-01 16:41:42,6.5,,Testing,Sprint 4,Sprint 4,database,9
519,Coach something recently help.,Option red usually majority discussion right table use. Federal season reduce from.,Epic,Blocked,Critical,eve,charlie,2025-06-12 04:52:18,2025-06-14 04:52:18,,2025-06-19 04:52:18,5.1,,Development,Sprint 4,Sprint 4,"ml, auth, backend",1
